Active,Admin2,Confirmed,Country_Region,Date,Deaths,FIPS,Lat,Long_,Province_State,Recovered
,,67800,China,2020-03-21,3139,,30.9756,112.2707,Hubei,58946
,,53578,Italy,2020-03-21,4825,,41.8719,12.5674,,6072
,,25374,Spain,2020-03-21,1375,,40.4637,-3.7492,,2125
,,22213,Germany,2020-03-21,84,,51.1657,10.4515,,233
,,20610,Iran,2020-03-21,1556,,32.4279,53.688,,7635
,,14282,France,2020-03-21,562,,46.2276,2.2137,France,12
,,11710,US,2020-03-21,60,,42.1657,-74.9481,New York,0
,,8799,"Korea, South",2020-03-21,102,,35.9078,127.7669,,1540
,,6575,Switzerland,2020-03-21,75,,46.8182,8.2275,,15
,,5018,United Kingdom,2020-03-21,233,,55.3781,-3.436,United Kingdom,65
,,3631,Netherlands,2020-03-21,136,,52.1326,5.2913,Netherlands,2
,,2815,Belgium,2020-03-21,67,,50.5039,4.4699,,263
,,2814,Austria,2020-03-21,8,,47.5162,14.5501,,9
,,2118,Norway,2020-03-21,7,,60.472,8.4689,,1
,,1793,US,2020-03-21,94,,47.4009,-121.4905,Washington,0
,,1763,Sweden,2020-03-21,20,,60.1282,18.6435,,16
,,1400,China,2020-03-21,8,,23.3417,113.4244,Guangdong,1325
,,1364,US,2020-03-21,24,,36.1162,-119.6816,California,0
,,1327,US,2020-03-21,16,,40.2989,-74.521,New Jersey,0
,,1326,Denmark,2020-03-21,13,,56.2639,9.5018,Denmark,1
,,1280,Portugal,2020-03-21,12,,39.3999,-8.2245,,5
,,1273,China,2020-03-21,22,,33.882,113.614,Henan,1250
,,1236,China,2020-03-21,1,,29.1832,120.0934,Zhejiang,1219
,,1183,Malaysia,2020-03-21,4,,4.2105,101.9758,,114
,,1021,Brazil,2020-03-21,15,,-14.235,-51.9253,,2
,,1018,China,2020-03-21,4,,27.6104,111.7088,Hunan,1014
,,1007,Japan,2020-03-21,35,,36.2048,138.2529,,232
,,995,Czechia,2020-03-21,0,,49.8175,15.473,,6
,,990,China,2020-03-21,6,,31.8257,117.2264,Anhui,984
,,935,China,2020-03-21,1,,27.614,115.7221,Jiangxi,934
,,883,Israel,2020-03-21,1,,31.0461,34.8516,,36
,,788,US,2020-03-21,5,,43.3266,-84.5361,Michigan,0
,,785,Ireland,2020-03-21,3,,53.1424,-7.6921,,5
,,764,China,2020-03-21,7,,36.3427,118.1498,Shandong,749
,,753,US,2020-03-21,6,,40.3495,-88.9861,Illinois,0
,,730,Pakistan,2020-03-21,3,,30.3753,69.3451,,13
,,712,Cruise Ship,2020-03-21,8,,35.4498,139.6649,Diamond Princess,325
,,670,Luxembourg,2020-03-21,8,,49.8153,6.1296,,0
,,670,Turkey,2020-03-21,9,,38.9637,35.2433,,0
,,659,US,2020-03-21,13,,27.7663,-81.6868,Florida,0
,,631,China,2020-03-21,0,,32.9711,119.455,Jiangsu,631
,,585,US,2020-03-21,16,,31.1695,-91.8678,Louisiana,0
,,581,US,2020-03-21,5,,31.0545,-97.5635,Texas,0
,,576,China,2020-03-21,6,,30.0572,107.874,Chongqing,570
,,542,China,2020-03-21,3,,30.6171,102.7103,Sichuan,536
,,537,Chile,2020-03-21,0,,-35.6751,-71.543,,6
,,536,Poland,2020-03-21,5,,51.9194,19.1451,,1
,,530,Greece,2020-03-21,13,,39.0742,21.8243,,19
,,525,US,2020-03-21,1,,42.2302,-71.5301,Massachusetts,0
,,523,Finland,2020-03-21,1,,61.9241,25.7482,,10
,,507,US,2020-03-21,14,,33.0406,-83.6431,Georgia,0
,,506,Ecuador,2020-03-21,7,,-1.8312,-78.1834,,3
,,504,China,2020-03-21,8,,40.1824,116.4142,Beijing,396
,,484,China,2020-03-21,13,,47.862,127.7615,Heilongjiang,463
,,481,Qatar,2020-03-21,0,,25.3548,51.1839,,27
,,473,Iceland,2020-03-21,1,,64.9631,-19.0208,,22
,,450,Indonesia,2020-03-21,38,,-0.7893,113.9213,,15
,,436,Australia,2020-03-21,6,,-33.8688,151.2093,New South Wales,4
,,432,Singapore,2020-03-21,2,,1.3521,103.8198,,140
,,424,Canada,2020-03-21,10,,53.7267,-127.6476,British Columbia,4
,,411,Thailand,2020-03-21,1,,15.87,100.9925,,42
,,396,US,2020-03-21,2,,40.5908,-77.2098,Pennsylvania,0
,,392,Saudi Arabia,2020-03-21,0,,23.8859,45.0792,,16
,,390,US,2020-03-21,4,,39.0598,-105.3111,Colorado,0
,,383,Slovenia,2020-03-21,1,,46.1512,14.9955,,0
,,380,China,2020-03-21,3,,31.202,121.4491,Shanghai,327
,,377,Canada,2020-03-21,3,,51.2538,-85.3232,Ontario,6
,,371,US,2020-03-21,1,,35.7478,-86.6923,Tennessee,0
,,367,Romania,2020-03-21,0,,45.9432,24.9668,,52
,,330,India,2020-03-21,4,,20.5937,78.9629,,23
,,318,China,2020-03-21,6,,38.0428,114.5149,Hebei,310
,,318,Peru,2020-03-21,5,,-9.19,-75.0152,,1
,,307,Philippines,2020-03-21,19,,12.8797,121.774,,13
,,306,Estonia,2020-03-21,0,,58.5953,25.0136,,1
,,306,Russia,2020-03-21,1,,61.524,105.3188,,12
,,305,Bahrain,2020-03-21,1,,26.0667,50.5577,,125
,,303,China,2020-03-21,1,,26.0789,117.9874,Fujian,295
,,294,Egypt,2020-03-21,10,,26.8206,30.8025,,41
,,282,US,2020-03-21,4,,44.2685,-89.6165,Wisconsin,0
,,273,China,2020-03-21,4,,22.3,114.2,Hong Kong,98
,,254,China,2020-03-21,2,,23.8298,108.7881,Guangxi,250
,,253,US,2020-03-21,0,,35.6301,-79.8064,North Carolina,0
,,248,China,2020-03-21,3,,35.1917,108.8701,Shaanxi,239
,,248,US,2020-03-21,3,,40.3888,-82.7649,Ohio,0
,,240,South Africa,2020-03-21,0,,-30.5595,22.9375,,0
,,229,Australia,2020-03-21,0,,-37.8136,144.9631,Victoria,8
,,221,Australia,2020-03-21,0,,-28.0167,153.4,Queensland,8
,,214,Iraq,2020-03-21,17,,33.2232,43.6793,,51
,,206,Croatia,2020-03-21,1,,45.1,15.2,,5
,,203,Mexico,2020-03-21,2,,23.6345,-102.5528,,4
,,200,Panama,2020-03-21,1,,8.538,-80.7821,,0
,,196,Colombia,2020-03-21,0,,4.5709,-74.2973,,1
,,195,Canada,2020-03-21,1,,53.9333,-116.5765,Alberta,0
,,194,US,2020-03-21,4,,41.5978,-72.7554,Connecticut,0
,,193,US,2020-03-21,2,,39.0639,-76.8021,Maryland,0
,,187,Lebanon,2020-03-21,4,,33.8547,35.8623,,4
,,181,Canada,2020-03-21,5,,52.9399,-73.5491,Quebec,0
,,178,Slovakia,2020-03-21,1,,48.669,19.699,,0
,,176,China,2020-03-21,2,,24.974,101.487,Yunnan,172
,,176,Kuwait,2020-03-21,0,,29.3117,47.4818,,27
,,171,Serbia,2020-03-21,1,,44.0165,21.0059,,1
,,171,US,2020-03-21,3,,33.8569,-80.945,South Carolina,0
,,168,China,2020-03-21,6,,19.1959,109.7453,Hainan,161
,,163,Bulgaria,2020-03-21,3,,42.7339,25.4858,,3
,,161,US,2020-03-21,2,,38.3135,-117.0554,Nevada,0
,,160,Armenia,2020-03-21,0,,40.0691,45.0382,,1
,,158,Argentina,2020-03-21,4,,-38.4161,-63.6167,,3
,,156,US,2020-03-21,2,,37.7693,-78.17,Virginia,0
,,153,Taiwan*,2020-03-21,2,,23.7,121.0,,28
,,153,United Arab Emirates,2020-03-21,2,,23.4241,53.8478,,38
,,146,China,2020-03-21,2,,26.8154,106.8748,Guizhou,144
,,144,San Marino,2020-03-21,20,,43.9424,12.4578,,4
,,140,US,2020-03-21,1,,32.7416,-89.6787,Mississippi,0
,,139,Algeria,2020-03-21,15,,28.0339,1.6596,,32
,,138,US,2020-03-21,1,,45.6945,-93.9002,Minnesota,0
,,137,China,2020-03-21,3,,39.3054,117.323,Tianjin,133
,,136,US,2020-03-21,0,,40.15,-111.8624,Utah,0
,,134,China,2020-03-21,2,,36.0611,103.8343,Gansu,113
,,133,China,2020-03-21,0,,37.5777,112.2922,Shanxi,133
,,131,US,2020-03-21,0,,32.3182,-86.9023,Alabama,0
,,128,US,2020-03-21,4,,39.8494,-86.2583,Indiana,0
,,126,China,2020-03-21,2,,41.2956,122.6085,Liaoning,122
,,124,Latvia,2020-03-21,0,,56.8796,24.6032,,1
,,122,US,2020-03-21,0,,34.9697,-92.3731,Arkansas,0
,,118,US,2020-03-21,1,,33.7298,-111.4312,Arizona,0
,,117,Costa Rica,2020-03-21,2,,9.7489,-83.7534,,2
,,114,US,2020-03-21,5,,44.572,-122.0709,Oregon,0
,,112,Dominican Republic,2020-03-21,2,,18.7357,-70.1627,,0
,,110,Uruguay,2020-03-21,0,,-32.5228,-55.7658,,0
,,103,Hungary,2020-03-21,4,,47.1625,19.5033,,7
,,96,Morocco,2020-03-21,3,,31.7917,-7.0926,,3
,,94,Vietnam,2020-03-21,0,,14.0583,108.2772,,17
,,93,Bosnia and Herzegovina,2020-03-21,1,,43.9159,17.6791,,2
,,93,China,2020-03-21,1,,43.6661,126.1923,Jilin,92
,,92,Denmark,2020-03-21,0,,61.8926,-6.9118,Faroe Islands,0
,,90,Australia,2020-03-21,1,,-31.9505,115.8605,Western Australia,0
,,88,Andorra,2020-03-21,0,,42.5063,1.5218,,1
,,87,US,2020-03-21,3,,37.6681,-84.6701,Kentucky,0
,,85,Jordan,2020-03-21,0,,30.5852,36.2384,,1
,,85,North Macedonia,2020-03-21,0,,41.6086,21.7453,,1
,,84,Cyprus,2020-03-21,0,,35.1264,33.4299,,0
,,83,Brunei,2020-03-21,0,,4.5353,114.7277,,2
,,83,Lithuania,2020-03-21,1,,55.1694,23.8813,,1
