Active,Admin2,Confirmed,Country_Region,Date,Deaths,FIPS,Lat,Long_,Province_State,Recovered
0,,67800,China,2020-03-20,3133,0,30.9756,112.2707,Hubei,58382
0,,47021,Italy,2020-03-20,4032,0,41.8719,12.5674,,4440
0,,20410,Spain,2020-03-20,1043,0,40.4637,-3.7492,,1588
0,,19848,Germany,2020-03-20,67,0,51.1657,10.4515,,180
0,,19644,Iran,2020-03-20,1433,0,32.4279,53.688,,6745
0,,12612,France,2020-03-20,450,0,46.2276,2.2137,France,12
0,,8652,"Korea, South",2020-03-20,94,0,35.9078,127.7669,,1540
0,,8310,US,2020-03-20,42,0,42.1657,-74.9481,New York,0
0,,5294,Switzerland,2020-03-20,54,0,46.8182,8.2275,,15
0,,3983,United Kingdom,2020-03-20,177,0,55.3781,-3.436,United Kingdom,65
0,,2994,Netherlands,2020-03-20,106,0,52.1326,5.2913,Netherlands,2
0,,2388,Austria,2020-03-20,6,0,47.5162,14.5501,,9
0,,2257,Belgium,2020-03-20,37,0,50.5039,4.4699,,1
0,,1914,Norway,2020-03-20,7,0,60.472,8.4689,,1
0,,1639,Sweden,2020-03-20,16,0,60.1282,18.6435,,16
0,,1524,US,2020-03-20,83,0,47.4009,-121.4905,Washington,0
0,,1395,China,2020-03-20,8,0,23.3417,113.4244,Guangdong,1323
0,,1273,China,2020-03-20,22,0,33.882,113.614,Henan,1250
0,,1255,Denmark,2020-03-20,9,0,56.2639,9.5018,Denmark,1
0,,1234,China,2020-03-20,1,0,29.1832,120.0934,Zhejiang,1219
0,,1177,US,2020-03-20,23,0,36.1162,-119.6816,California,0
0,,1030,Malaysia,2020-03-20,3,0,4.2105,101.9758,,87
0,,1020,Portugal,2020-03-20,6,0,39.3999,-8.2245,,5
0,,1018,China,2020-03-20,4,0,27.6104,111.7088,Hunan,1014
0,,990,China,2020-03-20,6,0,31.8257,117.2264,Anhui,984
0,,963,Japan,2020-03-20,33,0,36.2048,138.2529,,191
0,,935,China,2020-03-20,1,0,27.614,115.7221,Jiangxi,934
0,,890,US,2020-03-20,11,0,40.2989,-74.521,New Jersey,0
0,,833,Czechia,2020-03-20,0,0,49.8175,15.473,,4
0,,793,Brazil,2020-03-20,11,0,-14.235,-51.9253,,2
0,,762,China,2020-03-20,7,0,36.3427,118.1498,Shandong,748
0,,712,Cruise Ship,2020-03-20,7,0,35.4498,139.6649,Diamond Princess,325
0,,705,Israel,2020-03-20,0,0,31.0461,34.8516,,14
0,,683,Ireland,2020-03-20,3,0,53.1424,-7.6921,,5
0,,631,China,2020-03-20,0,0,32.9711,119.455,Jiangsu,631
0,,585,US,2020-03-20,5,0,40.3495,-88.9861,Illinois,0
0,,576,China,2020-03-20,6,0,30.0572,107.874,Chongqing,570
0,,563,US,2020-03-20,10,0,27.7663,-81.6868,Florida,0
0,,552,US,2020-03-20,3,0,43.3266,-84.5361,Michigan,0
0,,541,China,2020-03-20,3,0,30.6171,102.7103,Sichuan,536
0,,538,US,2020-03-20,14,0,31.1695,-91.8678,Louisiana,0
0,,501,Pakistan,2020-03-20,3,0,30.3753,69.3451,,13
0,,495,Greece,2020-03-20,6,0,39.0742,21.8243,,19
0,,491,China,2020-03-20,8,0,40.1824,116.4142,Beijing,390
0,,484,China,2020-03-20,13,0,47.862,127.7615,Heilongjiang,463
0,,484,Luxembourg,2020-03-20,4,0,49.8153,6.1296,,0
0,,470,Qatar,2020-03-20,0,0,25.3548,51.1839,,10
0,,450,Finland,2020-03-20,0,0,61.9241,25.7482,,10
0,,434,Chile,2020-03-20,0,0,-35.6751,-71.543,,6
0,,425,Poland,2020-03-20,5,0,51.9194,19.1451,,1
0,,420,US,2020-03-20,13,0,33.0406,-83.6431,Georgia,0
0,,413,US,2020-03-20,1,0,42.2302,-71.5301,Massachusetts,0
0,,409,Iceland,2020-03-20,0,0,64.9631,-19.0208,,5
0,,394,US,2020-03-20,5,0,31.0545,-97.5635,Texas,0
0,,385,Singapore,2020-03-20,0,0,1.3521,103.8198,,124
0,,371,China,2020-03-20,3,0,31.202,121.4491,Shanghai,326
0,,369,Indonesia,2020-03-20,32,0,-0.7893,113.9213,,15
0,,367,Ecuador,2020-03-20,5,0,-1.8312,-78.1834,,0
0,,363,US,2020-03-20,4,0,39.0598,-105.3111,Colorado,0
0,,359,Turkey,2020-03-20,4,0,38.9637,35.2433,,0
0,,353,Australia,2020-03-20,6,0,-33.8688,151.2093,New South Wales,4
