Active,Admin2,Confirmed,Country_Region,Date,Deaths,FIPS,Lat,Long_,Province_State,Recovered
0,,65187,Mainland China,2020-02-26,2615,0,,,Hubei,20969
0,,1347,Mainland China,2020-02-26,7,0,,,Guangdong,851
0,,1271,Mainland China,2020-02-26,19,0,,,Henan,1033
0,,1261,South Korea,2020-02-26,12,0,,,,22
0,,1205,Mainland China,2020-02-26,1,0,,,Zhejiang,867
0,,1016,Mainland China,2020-02-26,4,0,,,Hunan,783
0,,989,Mainland China,2020-02-26,6,0,,,Anhui,744
0,,934,Mainland China,2020-02-26,1,0,,,Jiangxi,719
0,,756,Mainland China,2020-02-26,6,0,,,Shandong,377
0,,705,Others,2020-02-26,4,0,,,Diamond Princess cruise ship,10
0,,631,Mainland China,2020-02-26,0,0,,,Jiangsu,478
0,,576,Mainland China,2020-02-26,6,0,,,Chongqing,384
0,,531,Mainland China,2020-02-26,3,0,,,Sichuan,307
0,,480,Mainland China,2020-02-26,12,0,,,Heilongjiang,249
0,,453,Italy,2020-02-26,12,0,,,,3
0,,400,Mainland China,2020-02-26,4,0,,,Beijing,235
0,,337,Mainland China,2020-02-26,3,0,,,Shanghai,272
0,,312,Mainland China,2020-02-26,6,0,,,Hebei,261
0,,294,Mainland China,2020-02-26,1,0,,,Fujian,218
0,,252,Mainland China,2020-02-26,2,0,,,Guangxi,147
0,,245,Mainland China,2020-02-26,1,0,,,Shaanxi,192
0,,189,Japan,2020-02-26,2,0,,,,22
0,,174,Mainland China,2020-02-26,2,0,,,Yunnan,144
0,,168,Mainland China,2020-02-26,5,0,,,Hainan,129
0,,146,Mainland China,2020-02-26,2,0,,,Guizhou,104
0,,139,Iran,2020-02-26,19,0,,,,49
0,,135,Mainland China,2020-02-26,3,0,,,Tianjin,96
0,,133,Mainland China,2020-02-26,0,0,,,Shanxi,104
0,,121,Mainland China,2020-02-26,1,0,,,Liaoning,88
0,,93,Mainland China,2020-02-26,1,0,,,Jilin,65
0,,93,Singapore,2020-02-26,0,0,,,,62
0,,91,Hong Kong,2020-02-26,2,0,,,Hong Kong,24
0,,91,Mainland China,2020-02-26,2,0,,,Gansu,81
0,,76,Mainland China,2020-02-26,2,0,,,Xinjiang,34
0,,75,Mainland China,2020-02-26,0,0,,,Inner Mongolia,38
0,,71,Mainland China,2020-02-26,0,0,,,Ningxia,65
0,,42,US,2020-02-26,0,0,,,Unassigned Location (From Diamond Princess),0
0,,40,Thailand,2020-02-26,0,0,,,,22
0,,33,Bahrain,2020-02-26,0,0,,,,0
0,,32,Taiwan,2020-02-26,1,0,,,Taiwan,5
0,,27,Germany,2020-02-26,0,0,,,,15
0,,26,Kuwait,2020-02-26,0,0,,,,0
0,,22,Malaysia,2020-02-26,0,0,,,,18
0,,18,France,2020-02-26,2,0,,,,11
0,,18,Mainland China,2020-02-26,0,0,,,Qinghai,18
0,,16,Vietnam,2020-02-26,0,0,,,,16
0,,13,Spain,2020-02-26,0,0,,,,2
0,,13,UK,2020-02-26,0,0,,,,8
0,,13,United Arab Emirates,2020-02-26,0,0,,,,4
0,,10,Macau,2020-02-26,0,0,,,Macau,7
0,,7,Australia,2020-02-26,0,0,,,From Diamond Princess,0
0,,7,Canada,2020-02-26,0,0,,,British Columbia,0
0,,5,Australia,2020-02-26,0,0,,,Queensland,1
0,,5,Iraq,2020-02-26,0,0,,,,0
